Time_s   F0_Hz
1.518082   2808.518280
1.518832   2814.769221
1.519582   2821.838708
1.520332   2839.982023
1.521082   2841.714970
1.521832   2799.504634
1.522582   2804.493753
1.523332   2808.452449
1.524082   2874.511975
1.524832   2853.231405
1.525582   2842.834992
1.526332   2836.944395
1.527082   2830.554448
1.527832   2833.719326
1.528582   2862.526438
1.529332   2822.806264
1.530082   2839.558293
1.530832   2862.389258
1.531582   2925.651157
1.532332   2882.656905
1.533082   2826.060470
1.533832   2910.958920
1.534582   3008.466617
1.535332   2936.486685
1.536082   2940.641198
1.536832   2913.613640
1.537582   2933.980989
1.538332   2939.118290
1.539082   3025.073573
1.539832   2988.877828
1.540582   3012.498620
1.541332   3011.811268
1.542082   3008.073970
1.542832   2968.967210
1.543582   3007.069210
1.544332   3025.908428
1.545082   3009.676375
1.545832   3010.631798
1.546582   2995.710933
1.547332   2975.858792
1.548082   2948.908228
1.548832   2975.413129
1.549582   2989.985579
1.550332   3018.777832
1.551082   3028.274177
1.551832   2977.137513
1.552582   2980.021206
1.553332   3019.771211
1.554082   3030.828454
1.554832   3038.632392
1.555582   2948.337465
1.556332   2927.592003
1.557082   2904.405200
1.557832   2909.441323
1.558582   2937.801390
1.559332   2944.282198
1.560082   2892.469002
1.560832   2903.679561
1.561582   2889.042783
1.562332   2859.114450
1.563082   2847.018355
1.563832   2834.155950
1.564582   2810.217828
1.565332   2776.830122
1.566082   2713.494704
1.566832   2669.894071
1.567582   2525.400870
1.568332   2224.907560
1.569082   1831.553048
1.569832   1715.887554
1.570582   1603.797564
1.571332   1579.883361
1.572082   1554.285969
1.572832   1457.680710
1.573582   1436.364201
1.574332   1361.017298
1.575082   1307.586252
1.575832   nan
1.576582   nan
1.577332   nan
1.578082   nan
1.578832   nan
1.579582   nan
1.580332   nan
1.581082   nan
1.581832   nan
1.582582   nan
1.583332   nan
1.584082   nan
1.584832   nan
1.585582   nan
1.586332   nan
1.587082   nan
1.587832   nan
1.588582   nan
1.589332   nan
1.590082   nan
1.590832   nan
1.591582   nan
1.592332   nan
1.593082   nan
1.593832   nan
1.594582   nan
1.595332   nan
1.596082   nan
1.596832   nan
1.597582   nan
1.598332   nan
1.599082   nan
1.599832   nan
1.600582   nan
1.601332   nan
1.602082   nan
1.602832   nan
1.603582   nan
1.604332   nan
1.605082   nan
1.605832   nan
1.606582   nan
1.607332   nan
1.608082   nan
1.608832   nan
1.609582   nan
1.610332   nan
1.611082   nan
1.611832   nan
1.612582   nan
1.613332   nan
1.614082   nan
1.614832   nan
1.615582   nan
1.616332   nan
1.617082   nan
1.617832   nan
1.618582   nan
1.619332   nan
1.620082   nan
1.620832   nan
1.621582   nan
1.622332   nan
1.623082   nan
1.623832   nan
1.624582   nan
1.625332   nan
1.626082   nan
1.626832   nan
1.627582   nan
1.628332   nan
1.629082   nan
1.629832   nan
1.630582   nan
1.631332   nan
1.632082   nan
1.632832   nan
1.633582   nan
1.634332   nan
1.635082   nan
1.635832   nan
1.636582   nan
1.637332   nan
1.638082   nan
1.638832   nan
1.639582   nan
1.640332   nan
1.641082   nan
1.641832   nan
1.642582   nan
1.643332   nan
1.644082   nan
1.644832   nan
1.645582   nan
1.646332   nan
1.647082   nan
1.647832   nan
1.648582   nan
1.649332   nan
1.650082   nan
1.650832   nan
1.651582   nan
1.652332   nan
1.653082   nan
1.653832   nan
1.654582   nan
1.655332   nan
1.656082   nan
1.656832   nan
1.657582   nan
1.658332   nan
1.659082   1191.579787
1.659832   1239.740106
1.660582   1274.137898
1.661332   1302.691720
1.662082   1334.723838
1.662832   1358.826296
1.663582   1388.706001
1.664332   1395.754275
1.665082   1446.460332
1.665832   1470.720920
1.666582   1541.718656
1.667332   1558.845110
1.668082   1561.406569
1.668832   1604.971761
1.669582   1641.656152
1.670332   1639.013637
1.671082   1644.790388
1.671832   1768.713519
1.672582   1979.652372
1.673332   1864.539182
1.674082   1856.816348
1.674832   2045.905264
1.675582   1991.214506
1.676332   2021.445518
1.677082   2086.751071
1.677832   2191.445229
1.678582   2165.519735
1.679332   2159.636951
1.680082   2199.706307
1.680832   2223.153773
1.681582   2199.935093
1.682332   2266.176092
1.683082   2256.129033
1.683832   2223.539424
1.684582   2318.120262
1.685332   2449.976205
1.686082   2543.372835
1.686832   2708.670631
1.687582   2760.034714
1.688332   2759.963690
1.689082   2763.393192
1.689832   2788.086533
1.690582   2816.950566
1.691332   2819.774063
1.692082   2828.434994
1.692832   2850.443387
1.693582   2783.558113
1.694332   2820.002328
1.695082   2841.044135
1.695832   2835.184518
1.696582   2838.119391
1.697332   2844.526332
1.698082   2803.921113
1.698832   2814.596491
1.699582   2848.683564
1.700332   2834.758923
1.701082   2864.812953
1.701832   2870.787237
1.702582   2857.981096
1.703332   2896.127646
1.704082   2885.897978
1.704832   2914.332788
1.705582   2919.364036
1.706332   2949.600909
1.707082   2939.297283
1.707832   2952.282993
1.708582   2956.708956
1.709332   2970.764478
1.710082   2964.251341
1.710832   2974.408477
1.711582   2985.125765
1.712332   2968.787954
1.713082   2974.017194
1.713832   2954.646375
1.714582   2962.132347
1.715332   2960.479529
1.716082   2963.669491
1.716832   2969.850700
1.717582   2982.750052
1.718332   2961.249492
1.719082   2943.662356
1.719832   2935.829084
1.720582   2936.074294
1.721332   2923.467386
1.722082   2935.367480
1.722832   2937.989025
1.723582   2935.631815
1.724332   2940.408859
1.725082   2941.877864
1.725832   2904.575343
1.726582   2905.643471
1.727332   2895.361461
1.728082   2900.405818
1.728832   2886.549428
1.729582   2879.884093
1.730332   2865.345733
1.731082   2856.988485
1.731832   2842.983016
1.732582   2816.869737
1.733332   2800.982835
1.734082   2778.703395
1.734832   2750.907556
1.735582   2693.579427
1.736332   2556.902249
1.737082   2218.367670
1.737832   1908.755680
1.738582   1779.306675
1.739332   1655.889100
1.740082   1595.381661
1.740832   1517.081699
1.741582   1484.855707
1.742332   1444.761015
1.743082   1378.157101
1.743832   1310.374772
1.744582   1289.064041
1.745332   nan
1.746082   nan
1.746832   nan
1.747582   nan
1.748332   nan
1.749082   nan
1.749832   nan
1.750582   nan
1.751332   nan
1.752082   nan
1.752832   nan
1.753582   nan
1.754332   nan
1.755082   nan
1.755832   nan
1.756582   nan
1.757332   nan
1.758082   nan
1.758832   nan
1.759582   nan
1.760332   nan
1.761082   nan
1.761832   nan
1.762582   nan
1.763332   nan
1.764082   nan
1.764832   nan
1.765582   nan
1.766332   nan
1.767082   nan
1.767832   nan
1.768582   nan
1.769332   nan
1.770082   nan
1.770832   nan
1.771582   nan
1.772332   nan
1.773082   nan
1.773832   nan
1.774582   nan
1.775332   nan
1.776082   nan
1.776832   nan
1.777582   nan
1.778332   nan
1.779082   nan
1.779832   nan
1.780582   nan
1.781332   nan
1.782082   nan
1.782832   nan
1.783582   nan
1.784332   nan
1.785082   nan
1.785832   nan
1.786582   nan
1.787332   nan
1.788082   nan
1.788832   nan
1.789582   nan
1.790332   nan
1.791082   nan
1.791832   nan
1.792582   nan
1.793332   nan
1.794082   nan
1.794832   nan
1.795582   nan
1.796332   nan
1.797082   nan
1.797832   nan
1.798582   nan
1.799332   nan
1.800082   nan
1.800832   nan
1.801582   nan
1.802332   nan
1.803082   nan
1.803832   nan
1.804582   nan
1.805332   nan
1.806082   nan
1.806832   nan
1.807582   nan
1.808332   nan
1.809082   nan
1.809832   nan
1.810582   nan
1.811332   nan
1.812082   nan
1.812832   nan
1.813582   nan
1.814332   nan
1.815082   nan
1.815832   nan
1.816582   nan
1.817332   nan
1.818082   nan
1.818832   nan
1.819582   nan
1.820332   nan
1.821082   nan
1.821832   nan
1.822582   nan
1.823332   nan
1.824082   nan
1.824832   nan
1.825582   nan
1.826332   1086.696333
1.827082   1159.917397
1.827832   1200.171541
1.828582   1217.972751
1.829332   1285.995249
1.830082   1325.805222
1.830832   1356.838620
1.831582   1371.954323
1.832332   1396.332384
1.833082   1426.580019
1.833832   1492.199287
1.834582   1531.360021
1.835332   1551.842649
1.836082   1572.774388
1.836832   1599.707892
1.837582   1612.430252
1.838332   1644.379708
1.839082   1743.197948
1.839832   1910.956482
1.840582   1986.281639
1.841332   1851.543639
1.842082   1998.312576
1.842832   2009.124606
1.843582   2031.040364
1.844332   2007.619289
1.845082   2053.343951
1.845832   2115.583972
1.846582   2135.191717
1.847332   2164.976032
1.848082   2194.261970
1.848832   2220.699820
1.849582   2264.045125
1.850332   2240.016643
1.851082   2233.919344
1.851832   2380.796528
1.852582   2487.929252
1.853332   2627.889687
1.854082   2743.015199
1.854832   2743.791222
1.855582   2731.749019
1.856332   2755.201319
1.857082   2767.229567
1.857832   2799.661408
1.858582   2825.956781
1.859332   2823.982510
1.860082   2825.095093
1.860832   2831.200403
1.861582   2836.432769
1.862332   2845.443031
1.863082   2841.216076
1.863832   2832.572888
1.864582   2819.247070
1.865332   2795.105395
1.866082   2829.533872
1.866832   2845.388798
1.867582   2866.081054
1.868332   2888.962343
1.869082   2876.339684
1.869832   2822.205352
1.870582   2861.871132
1.871332   2880.698628
1.872082   2879.686446
1.872832   2889.643766
1.873582   2880.378253
1.874332   2978.509186
1.875082   3003.058761
1.875832   2989.981811
1.876582   2980.830638
1.877332   2960.325881
1.878082   2961.148563
1.878832   2984.729254
1.879582   2982.007500
1.880332   3011.350818
1.881082   3001.627271
1.881832   2997.746945
1.882582   2960.265689
1.883332   2979.135545
1.884082   2937.687074
1.884832   2950.431605
1.885582   2965.819195
1.886332   2960.289259
1.887082   2964.885828
1.887832   2945.293008
1.888582   2929.922628
1.889332   2922.070725
1.890082   2931.194404
1.890832   2932.158930
1.891582   2931.301606
1.892332   2939.348711
1.893082   2929.239990
1.893832   2899.620580
1.894582   2882.473607
1.895332   2886.668835
1.896082   2871.809472
1.896832   2869.093077
1.897582   2867.065045
1.898332   2853.457138
1.899082   2840.292578
1.899832   2813.293792
1.900582   2785.590786
1.901332   2770.392642
1.902082   2751.196195
1.902832   2712.545707
1.903582   2578.682575
1.904332   2297.341504
1.905082   1806.706707
1.905832   1687.452207
1.906582   1623.340951
1.907332   1600.326424
1.908082   1618.447797
1.908832   1554.385649
1.909582   1525.874543
1.910332   1444.853881
1.911082   1370.958015
1.911832   1353.535639
1.912582   nan
1.913332   nan
1.914082   nan
1.914832   nan
1.915582   nan
1.916332   nan
1.917082   nan
1.917832   nan
1.918582   nan
1.919332   nan
1.920082   nan
1.920832   nan
1.921582   nan
1.922332   nan
1.923082   nan
1.923832   nan
1.924582   nan
1.925332   nan
1.926082   nan
1.926832   nan
1.927582   nan
1.928332   nan
1.929082   nan
1.929832   nan
1.930582   nan
1.931332   nan
1.932082   nan
1.932832   nan
1.933582   nan
1.934332   nan
1.935082   nan
1.935832   nan
1.936582   nan
1.937332   nan
1.938082   nan
1.938832   nan
1.939582   nan
1.940332   nan
1.941082   nan
1.941832   nan
1.942582   nan
1.943332   nan
1.944082   nan
1.944832   nan
1.945582   nan
1.946332   nan
1.947082   nan
1.947832   nan
1.948582   nan
1.949332   nan
1.950082   nan
1.950832   nan
1.951582   nan
1.952332   nan
1.953082   nan
1.953832   nan
1.954582   nan
1.955332   nan
1.956082   nan
1.956832   nan
1.957582   nan
1.958332   nan
1.959082   nan
1.959832   nan
1.960582   nan
1.961332   nan
1.962082   nan
1.962832   nan
1.963582   nan
1.964332   nan
1.965082   nan
1.965832   nan
1.966582   nan
1.967332   nan
1.968082   nan
1.968832   nan
1.969582   nan
1.970332   nan
1.971082   nan
1.971832   nan
1.972582   nan
1.973332   nan
1.974082   nan
1.974832   nan
1.975582   nan
1.976332   nan
1.977082   nan
1.977832   nan
1.978582   nan
1.979332   nan
1.980082   nan
1.980832   nan
1.981582   nan
1.982332   nan
1.983082   nan
1.983832   nan
1.984582   nan
1.985332   nan
1.986082   nan
1.986832   nan
1.987582   nan
1.988332   nan
1.989082   nan
1.989832   nan
1.990582   nan
1.991332   nan
1.992082   nan
1.992832   nan
1.993582   nan
1.994332   nan
1.995082   1153.005909
1.995832   1175.370647
1.996582   1227.779507
1.997332   1301.678844
1.998082   1339.281448
1.998832   1370.711898
1.999582   1386.857630
2.000332   1407.834216
2.001082   1466.064648
2.001832   1511.818302
2.002582   1540.057317
2.003332   1590.867423
2.004082   1607.523745
2.004832   1611.844994
2.005582   1664.345428
2.006332   1833.423592
2.007082   2006.955469
2.007832   1861.788632
2.008582   1991.081887
2.009332   2061.788655
2.010082   2037.376676
2.010832   1967.778704
2.011582   2058.431972
2.012332   2014.602224
2.013082   2100.486544
2.013832   2023.959405
2.014582   2054.862219
2.015332   2047.101460
2.016082   2061.293888
2.016832   2110.267546
2.017582   2134.496041
2.018332   2225.552387
2.019082   2462.076906
2.019832   2609.958302
2.020582   2717.027483
2.021332   2764.867095
2.022082   2757.899515
2.022832   2764.913389
2.023582   2788.157832
2.024332   2809.361821
2.025082   2811.037957
2.025832   2806.604633
2.026582   2825.855565
2.027332   2807.350281
2.028082   2815.525167
2.028832   2813.153181
2.029582   2807.005183
2.030332   2814.047396
2.031082   2815.238119
2.031832   2811.013564
2.032582   2853.830473
2.033332   2834.882678
2.034082   2848.998379
2.034832   2874.441411
2.035582   2844.053926
2.036332   2874.912330
2.037082   2871.919644
2.037832   2861.435255
2.038582   2918.149964
2.039332   2904.089941
2.040082   2924.569474
2.040832   3002.520540
2.041582   3008.010415
2.042332   3017.140283
2.043082   2991.959770
2.043832   2991.329141
2.044582   2985.683749
2.045332   3061.955680
2.046082   3129.285954
2.046832   3102.845844
2.047582   3032.370505
2.048332   3052.016169
2.049082   3102.961037
2.049832   3135.151881
2.050582   3124.055485
2.051332   3078.409617
2.052082   3087.319686
2.052832   3128.353036
2.053582   3110.509655
2.054332   3086.424367
2.055082   3108.023848
2.055832   3114.710454
2.056582   3053.323899
2.057332   2999.514265
2.058082   2950.130132
2.058832   2902.855014
2.059582   2887.770302
2.060332   2893.892686
2.061082   2893.751588
2.061832   2851.156601
2.062582   2819.822199
2.063332   2799.789365
2.064082   2789.719058
2.064832   2764.465231
2.065582   2706.910865
2.066332   2583.474493
2.067082   2407.479597
2.067832   2081.119379
2.068582   2283.275619
2.069332   1597.878827
2.070082   1651.743418
2.070832   1579.374097
2.071582   1533.360279
2.072332   1504.423566
2.073082   1503.792011
2.073832   1416.916500
2.074582   1357.638685
2.075332   1343.832256
2.076082   1305.633521
2.076832   1254.113493
2.077582   nan
2.078332   nan
2.079082   nan
2.079832   nan
2.080582   nan
2.081332   nan
2.082082   nan
2.082832   nan
2.083582   nan
2.084332   nan
2.085082   nan
2.085832   nan
2.086582   nan
2.087332   nan
2.088082   nan
2.088832   nan
2.089582   nan
2.090332   nan
2.091082   nan
2.091832   nan
2.092582   nan
2.093332   nan
2.094082   nan
2.094832   nan
2.095582   nan
2.096332   nan
2.097082   nan
2.097832   nan
2.098582   nan
2.099332   nan
2.100082   nan
2.100832   nan
2.101582   nan
2.102332   nan
2.103082   nan
2.103832   nan
2.104582   nan
2.105332   nan
2.106082   nan
2.106832   nan
2.107582   nan
2.108332   nan
2.109082   nan
2.109832   nan
2.110582   nan
2.111332   nan
2.112082   nan
2.112832   nan
2.113582   nan
2.114332   nan
2.115082   nan
2.115832   nan
2.116582   nan
2.117332   nan
2.118082   nan
2.118832   nan
2.119582   nan
2.120332   nan
2.121082   nan
2.121832   nan
2.122582   nan
2.123332   nan
2.124082   nan
2.124832   nan
2.125582   nan
2.126332   nan
2.127082   nan
2.127832   nan
2.128582   nan
2.129332   nan
2.130082   nan
2.130832   nan
2.131582   nan
2.132332   nan
2.133082   nan
2.133832   nan
2.134582   nan
2.135332   nan
2.136082   nan
2.136832   nan
2.137582   nan
2.138332   nan
2.139082   nan
2.139832   nan
2.140582   nan
2.141332   nan
2.142082   nan
2.142832   nan
2.143582   nan
2.144332   nan
2.145082   nan
2.145832   nan
2.146582   nan
2.147332   nan
2.148082   nan
2.148832   nan
2.149582   nan
2.150332   nan
2.151082   nan
2.151832   nan
2.152582   nan
2.153332   nan
2.154082   nan
2.154832   nan
2.155582   nan
2.156332   nan
2.157082   nan
2.157832   1136.829580
2.158582   1158.578993
2.159332   1183.642127
2.160082   1252.288316
2.160832   1297.444855
2.161582   1336.604913
2.162332   1356.231771
2.163082   1378.874769
2.163832   1398.082889
2.164582   1428.285478
2.165332   1458.593279
2.166082   1558.790151
2.166832   1541.286198
2.167582   1583.469218
2.168332   1627.658751
2.169082   1637.304454
2.169832   1721.170500
2.170582   1968.418001
2.171332   1943.834314
2.172082   1967.128687
2.172832   2072.925042
2.173582   2022.530457
2.174332   2035.475550
2.175082   2144.514693
2.175832   2134.638281
2.176582   2183.272295
2.177332   2230.798744
2.178082   2286.160509
2.178832   2286.903118
2.179582   2367.446083
2.180332   2462.528872
2.181082   2600.452938
2.181832   2732.672972
2.182582   2757.095016
2.183332   2743.898362
2.184082   2772.525144
2.184832   2786.755708
2.185582   2793.683269
2.186332   2795.673302
2.187082   2804.294702
2.187832   2802.051904
2.188582   2797.581960
2.189332   2796.563820
2.190082   2833.469630
2.190832   2818.533398
2.191582   2828.243840
2.192332   2855.002449
2.193082   2826.946085
2.193832   2848.499371
2.194582   2877.082524
2.195332   2902.217986
2.196082   2920.282673
2.196832   2938.942595
2.197582   2905.953698
2.198332   2937.801435
2.199082   2938.259294
2.199832   2955.759266
2.200582   2982.977889
2.201332   3079.945276
2.202082   3056.059344
2.202832   3042.475840
2.203582   3023.771596
2.204332   3049.491979
2.205082   3064.879150
2.205832   3199.975381
2.206582   3168.535619
2.207332   3105.228949
2.208082   3137.069746
2.208832   3212.710170
2.209582   3176.709204
2.210332   3137.500415
2.211082   nan
2.211832   nan
2.212582   nan
2.213332   nan
2.214082   nan
2.214832   nan
2.215582   nan
2.216332   3148.346247
2.217082   2818.749288
2.217832   2843.178033
2.218582   2759.355185
2.219332   2750.946852
2.220082   2740.252382
2.220832   2739.958476
2.221582   2646.539256
2.222332   2515.548638
2.223082   2260.887195
2.223832   1609.855138
2.224582   1597.351095
2.225332   1536.346526
2.226082   1493.153952
2.226832   1448.818820
2.227582   1418.028615
2.228332   1365.686278
2.229082   1339.007086
2.229832   1314.725840
2.230582   1273.885518
2.231332   nan
2.232082   nan
2.232832   nan
2.233582   nan
2.234332   nan
2.235082   nan
2.235832   nan
2.236582   nan
2.237332   nan
2.238082   nan
2.238832   nan
2.239582   nan
2.240332   nan
2.241082   nan
2.241832   nan
2.242582   nan
2.243332   nan
2.244082   nan
2.244832   nan
2.245582   nan
2.246332   nan
2.247082   nan
2.247832   nan
2.248582   nan
2.249332   nan
2.250082   nan
2.250832   nan
2.251582   nan
2.252332   nan
2.253082   nan
2.253832   nan
2.254582   nan
2.255332   nan
2.256082   nan
2.256832   nan
2.257582   nan
2.258332   nan
2.259082   nan
2.259832   nan
2.260582   nan
2.261332   nan
2.262082   nan
2.262832   nan
2.263582   nan
2.264332   nan
2.265082   nan
2.265832   nan
2.266582   nan
2.267332   nan
2.268082   nan
2.268832   nan
2.269582   nan
2.270332   nan
2.271082   nan
2.271832   nan
2.272582   nan
2.273332   nan
2.274082   nan
2.274832   nan
2.275582   nan
2.276332   nan
2.277082   nan
2.277832   nan
2.278582   nan
2.279332   nan
2.280082   nan
2.280832   nan
2.281582   nan
2.282332   nan
2.283082   nan
2.283832   nan
2.284582   nan
2.285332   nan
2.286082   nan
2.286832   nan
2.287582   nan
2.288332   nan
2.289082   nan
2.289832   nan
2.290582   nan
2.291332   nan
2.292082   nan
2.292832   nan
2.293582   nan
2.294332   nan
2.295082   nan
2.295832   nan
2.296582   nan
2.297332   nan
2.298082   nan
2.298832   nan
2.299582   nan
2.300332   nan
2.301082   nan
2.301832   nan
2.302582   nan
2.303332   nan
2.304082   nan
2.304832   1093.881634
2.305582   1134.109296
2.306332   1178.970294
2.307082   1221.436026
2.307832   1289.860872
2.308582   1337.016122
2.309332   1366.465062
2.310082   1391.605909
2.310832   1426.898456
2.311582   1504.501184
2.312332   1529.965561
2.313082   1544.094270
2.313832   1574.230228
2.314582   1574.685295
2.315332   1667.215476
2.316082   1848.863048
2.316832   1992.146858
2.317582   1834.857587
2.318332   1944.054783
2.319082   1923.484381
2.319832   2011.921979
2.320582   1982.379537
2.321332   2018.151780
2.322082   2045.452606
2.322832   2038.270717
2.323582   2065.559847
2.324332   2101.067102
2.325082   2156.095903
2.325832   2245.585518
2.326582   2451.507235
2.327332   2625.181835
2.328082   2710.543408
2.328832   2739.283536
2.329582   2737.319438
2.330332   2759.555168
2.331082   2777.743407
2.331832   2801.255480
2.332582   2810.223565
2.333332   2812.343638
2.334082   2821.121570
2.334832   2822.669578
2.335582   2832.135158
2.336332   2854.747535
2.337082   2863.364854
2.337832   2897.011723
2.338582   2915.457680
2.339332   2922.852370
2.340082   2961.119159
2.340832   2986.091068
2.341582   2961.298789
2.342332   2964.689052
2.343082   2974.187687
2.343832   2974.373418
2.344582   3052.059144
2.345332   3049.464516
2.346082   3076.396639
2.346832   3016.915407
2.347582   2977.016017
2.348332   3086.060507
2.349082   3223.685612
2.349832   3162.018239
2.350582   3126.553771
2.351332   3156.095600
2.352082   3281.950777
2.352832   nan
2.353582   nan
2.354332   nan
2.355082   nan
2.355832   nan
2.356582   nan
2.357332   nan
2.358082   nan
2.358832   nan
2.359582   nan
2.360332   nan
2.361082   nan
2.361832   nan
2.362582   nan
2.363332   nan
2.364082   nan
2.364832   nan
2.365582   nan
2.366332   nan
2.367082   nan
2.367832   nan
2.368582   nan
2.369332   nan
2.370082   nan
2.370832   nan
2.371582   nan
2.372332   nan
2.373082   nan
2.373832   nan
2.374582   nan
2.375332   nan
2.376082   nan
2.376832   nan
2.377582   nan
2.378332   nan
2.379082   nan
2.379832   nan
2.380582   nan
2.381332   nan
2.382082   nan
2.382832   nan
2.383582   nan
2.384332   nan
2.385082   nan
2.385832   nan
2.386582   nan
2.387332   nan
2.388082   nan
2.388832   nan
2.389582   nan
2.390332   nan
2.391082   nan
2.391832   nan
2.392582   nan
2.393332   nan
2.394082   nan
2.394832   nan
2.395582   nan
2.396332   nan
2.397082   nan
2.397832   nan
2.398582   nan
2.399332   nan
2.400082   nan
2.400832   nan
2.401582   nan
2.402332   nan
2.403082   nan
2.403832   nan
2.404582   nan
2.405332   nan
2.406082   nan
2.406832   nan
2.407582   nan
2.408332   nan
2.409082   nan
2.409832   nan
2.410582   nan
2.411332   nan
2.412082   nan
2.412832   nan
2.413582   nan
2.414332   nan
2.415082   nan
2.415832   nan
2.416582   nan
2.417332   nan
2.418082   nan
2.418832   nan
2.419582   nan
2.420332   nan
2.421082   nan
2.421832   nan
2.422582   nan
2.423332   nan
2.424082   nan
2.424832   nan
2.425582   nan
2.426332   nan
2.427082   nan
2.427832   nan
2.428582   nan
2.429332   nan
2.430082   nan
2.430832   nan
2.431582   nan
2.432332   nan
2.433082   nan
2.433832   nan
2.434582   nan
2.435332   nan
2.436082   nan
2.436832   nan
2.437582   nan
2.438332   nan
2.439082   nan
2.439832   nan
2.440582   nan
2.441332   nan
2.442082   nan
2.442832   1066.208049
2.443582   1122.224610
2.444332   1159.333933
2.445082   1193.623735
2.445832   1266.378100
2.446582   1322.880199
2.447332   1351.499529
2.448082   1365.464153
2.448832   1395.944981
2.449582   1452.133163
2.450332   1515.660017
2.451082   1501.818725
2.451832   1562.381053
2.452582   1593.716944
2.453332   1624.951098
2.454082   1687.424116
2.454832   1889.999981
2.455582   1940.916144
2.456332   1886.322618
2.457082   2063.040018
2.457832   2041.670697
2.458582   2094.533436
2.459332   2133.414463
2.460082   2152.835263
2.460832   2215.730144
2.461582   2219.199023
2.462332   2329.013898
2.463082   2406.718620
2.463832   2471.881086
2.464582   2558.007029
2.465332   2655.200562
2.466082   2665.579265
2.466832   2694.445494
2.467582   2696.342271
2.468332   2721.008507
2.469082   2757.857931
2.469832   2770.783933
2.470582   2786.307004
2.471332   2823.347036
2.472082   2852.315047
2.472832   2848.321538
2.473582   2875.305983
2.474332   2966.511576
2.475082   2984.227331
2.475832   2994.644373
2.476582   2963.206647
2.477332   2989.656600
2.478082   3021.662581
2.478832   3011.049185
2.479582   3047.624475
2.480332   3058.168942
2.481082   3051.311359
2.481832   3062.743532
2.482582   3045.425148
2.483332   3101.487509
2.484082   3093.694948
2.484832   3171.277332
2.485582   3171.459538
2.486332   3140.675896
2.487082   3179.804416
2.487832   3091.776048
2.488582   3196.959506
2.489332   3240.996861
2.490082   2854.904768
2.490832   2812.072513
2.491582   2734.971970
2.492332   2727.977919
2.493082   2762.204596
2.493832   2767.718018
2.494582   2713.259792
2.495332   2601.722427
2.496082   2497.269750
2.496832   1470.810683
2.497582   1548.832040
2.498332   1613.531948
2.499082   1600.394158
2.499832   1520.549973
2.500582   1522.219277
2.501332   1470.600281
2.502082   1421.747976
2.502832   1400.978996
2.503582   1359.793832
2.504332   1327.162877
2.505082   1274.448193
2.505832   nan
2.506582   nan
2.507332   nan
2.508082   nan
2.508832   nan
2.509582   nan
2.510332   nan
2.511082   nan
2.511832   nan
2.512582   nan
2.513332   nan
2.514082   nan
2.514832   nan
2.515582   nan
2.516332   nan
2.517082   nan
2.517832   nan
2.518582   nan
2.519332   nan
2.520082   nan
2.520832   nan
2.521582   nan
2.522332   nan
2.523082   nan
2.523832   nan
2.524582   nan
2.525332   nan
2.526082   nan
2.526832   nan
2.527582   nan
2.528332   nan
2.529082   nan
2.529832   nan
2.530582   nan
2.531332   nan
2.532082   nan
2.532832   nan
2.533582   nan
2.534332   nan
2.535082   nan
2.535832   nan
2.536582   nan
2.537332   nan
2.538082   nan
2.538832   nan
2.539582   nan
2.540332   nan
2.541082   nan
2.541832   nan
2.542582   nan
2.543332   nan
2.544082   nan
2.544832   nan
2.545582   nan
2.546332   nan
2.547082   nan
2.547832   nan
2.548582   nan
2.549332   nan
2.550082   nan
2.550832   nan
2.551582   nan
2.552332   nan
2.553082   nan
2.553832   nan
2.554582   nan
2.555332   nan
2.556082   nan
2.556832   nan
2.557582   nan
2.558332   nan
2.559082   nan
2.559832   nan
2.560582   nan
2.561332   nan
2.562082   nan
2.562832   nan
2.563582   nan
2.564332   nan
2.565082   nan
2.565832   nan
2.566582   nan
2.567332   nan
2.568082   nan
2.568832   nan
2.569582   nan
2.570332   nan
2.571082   nan
2.571832   nan
2.572582   nan
2.573332   nan
2.574082   1124.905992
2.574832   1169.973276
2.575582   1214.119840
2.576332   1267.422644
2.577082   1324.281908
2.577832   1354.378023
2.578582   1365.962543
2.579332   1409.840434
2.580082   1496.823792
2.580832   1518.178318
2.581582   1567.601331
2.582332   1584.702599
2.583082   1629.269838
2.583832   1741.623350
2.584582   1972.126054
2.585332   1899.268318
2.586082   1964.753606
2.586832   2007.715781
2.587582   2024.136129
2.588332   2216.024833
2.589082   2210.739256
2.589832   2201.530603
2.590582   2264.742781
2.591332   2400.296575
2.592082   2504.917998
2.592832   2608.413265
2.593582   2679.915361
2.594332   2698.990178
2.595082   2699.931732
2.595832   2696.724726
2.596582   2744.501243
2.597332   2764.429994
2.598082   2786.349110
2.598832   2810.120971
2.599582   2825.626085
2.600332   2818.495320
2.601082   2833.490852
2.601832   2877.477010
2.602582   2909.458533
2.603332   2924.272702
2.604082   2974.789354
2.604832   2980.228767
2.605582   3032.809796
2.606332   2991.290538
2.607082   3085.536898
2.607832   3078.938232
2.608582   3046.230416
2.609332   3125.354368
2.610082   3081.585435
2.610832   3030.418302
2.611582   3101.206470
2.612332   3117.346487
2.613082   3216.686322
2.613832   3097.198038
2.614582   3060.168074
2.615332   nan
2.616082   nan
2.616832   nan
2.617582   nan
2.618332   2738.763412
2.619082   2752.638470
2.619832   2711.255784
2.620582   2661.784968
2.621332   2692.048631
2.622082   2655.093797
2.622832   2593.557682
2.623582   2577.088174
2.624332   1567.940528
2.625082   1580.789110
