Time_s,F0_Hz
2.278241,NaN
2.279491,NaN
2.280741,NaN
2.281991,NaN
2.283241,NaN
2.284491,NaN
2.285741,NaN
2.286991,NaN
2.288241,NaN
2.289491,NaN
2.290741,NaN
2.291991,NaN
2.293241,NaN
2.294491,NaN
2.295741,NaN
2.296991,NaN
2.298241,NaN
2.299491,NaN
2.300741,NaN
2.301991,NaN
2.303241,NaN
2.304491,NaN
2.305741,NaN
2.306991,NaN
2.308241,NaN
2.309491,NaN
2.310741,NaN
2.311991,NaN
2.313241,NaN
2.314491,NaN
2.315741,NaN
2.316991,NaN
2.318241,NaN
2.319491,NaN
2.320741,NaN
2.321991,NaN
2.323241,NaN
2.324491,NaN
2.325741,NaN
2.326991,NaN
2.328241,NaN
2.329491,NaN
2.330741,NaN
2.331991,NaN
2.333241,NaN
2.334491,NaN
2.335741,NaN
